sale_id,event_id,customer_id,reseller_id,sale_date,ticket_type,quantity,unit_price,discount_amount,gross_revenue,net_revenue,payment_status,created_at,updated_at
1496,52,110,10,2024-09-08,VIP,2,135.0,27.0,270.0,243.0,Paid,2024-09-08T00:00:00,2024-09-11T00:00:00
1497,4,262,3,2024-04-19,Standard,2,180.0,36.0,360.0,324.0,Paid,2024-04-19T00:00:00,2024-04-19T00:00:00
1498,14,199,7,2024-03-25,VIP,2,50.0,5.0,100.0,95.0,Refunded,2024-03-25T00:00:00,2024-03-28T00:00:00
1499,39,147,8,2024-10-15,Premium,2,220.0,66.0,440.0,374.0,Paid,2024-10-15T00:00:00,2024-10-19T00:00:00
1500,7,141,,2024-08-06,Standard,1,80.0,0.0,80.0,80.0,Paid,2024-08-06T00:00:00,2024-08-09T00:00:00
1501,25,189,,2024-04-17,Premium,5,180.0,0.0,900.0,900.0,Paid,2024-04-17T00:00:00,2024-04-20T00:00:00
1502,48,12,6,2024-03-19,VIP,3,80.0,24.0,240.0,216.0,Paid,2024-03-19T00:00:00,2024-03-19T00:00:00
1503,20,16,1,2024-12-02,Early Bird,3,110.0,16.5,330.0,313.5,Paid,2024-12-02T00:00:00,2024-12-02T00:00:00
1504,8,12,4,2025-01-04,Early Bird,2,220.0,44.0,440.0,396.0,Paid,2025-01-04T00:00:00,2025-01-09T00:00:00
1505,45,194,10,2024-09-05,Standard,2,120.0,36.0,240.0,204.0,Paid,2024-09-05T00:00:00,2024-09-08T00:00:00
1506,28,296,,2024-05-15,Standard,4,220.0,44.0,880.0,836.0,Paid,2024-05-15T00:00:00,2024-05-17T00:00:00
1507,46,140,,2024-12-18,Premium,4,90.0,36.0,360.0,324.0,Paid,2024-12-18T00:00:00,2024-12-23T00:00:00
1508,29,251,8,2024-10-12,Premium,1,120.0,18.0,120.0,102.0,Paid,2024-10-12T00:00:00,2024-10-14T00:00:00
1509,24,279,7,2024-09-06,Premium,5,75.0,56.25,375.0,318.75,Paid,2024-09-06T00:00:00,2024-09-11T00:00:00
1510,58,178,5,2024-08-23,Early Bird,5,300.0,75.0,1500.0,1425.0,Paid,2024-08-23T00:00:00,2024-08-27T00:00:00
1511,26,254,2,2024-08-08,Early Bird,4,75.0,30.0,300.0,270.0,Paid,2024-08-08T00:00:00,2024-08-11T00:00:00
1512,6,239,5,2024-09-19,Early Bird,3,45.0,13.5,135.0,121.5,Pending,2024-09-19T00:00:00,2024-09-24T00:00:00
1513,11,175,9,2024-09-18,Premium,1,250.0,12.5,250.0,237.5,Pending,2024-09-18T00:00:00,2024-09-19T00:00:00
1514,53,58,6,2024-07-12,Standard,2,165.0,0.0,330.0,330.0,Pending,2024-07-12T00:00:00,2024-07-12T00:00:00
1515,37,172,3,2024-07-20,Early Bird,3,300.0,45.0,900.0,855.0,Paid,2024-07-20T00:00:00,2024-07-22T00:00:00
1516,47,202,8,2024-10-03,Premium,3,240.0,108.0,720.0,612.0,Pending,2024-10-03T00:00:00,2024-10-05T00:00:00
1517,48,97,2,2024-05-18,Standard,1,90.0,13.5,90.0,76.5,Pending,2024-05-18T00:00:00,2024-05-18T00:00:00
1518,32,156,6,2024-10-22,Premium,1,150.0,7.5,150.0,142.5,Pending,2024-10-22T00:00:00,2024-10-27T00:00:00
1519,7,152,,2024-08-15,Standard,2,80.0,0.0,160.0,160.0,Paid,2024-08-15T00:00:00,2024-08-16T00:00:00
1520,53,61,7,2024-07-14,Early Bird,1,120.0,12.0,120.0,108.0,Paid,2024-07-14T00:00:00,2024-07-19T00:00:00
1521,26,192,6,2024-09-23,Premium,5,75.0,37.5,375.0,337.5,Paid,2024-09-23T00:00:00,2024-09-26T00:00:00
1522,40,252,10,2024-08-25,Standard,4,60.0,0.0,240.0,240.0,Refunded,2024-08-25T00:00:00,2024-08-27T00:00:00
1523,23,51,8,2025-01-02,Early Bird,3,110.0,49.5,330.0,280.5,Pending,2025-01-02T00:00:00,2025-01-06T00:00:00
1524,57,250,,2024-11-06,Standard,4,60.0,36.0,240.0,204.0,Refunded,2024-11-06T00:00:00,2024-11-08T00:00:00
1525,35,195,7,2025-02-12,VIP,1,45.0,0.0,45.0,45.0,Paid,2025-02-12T00:00:00,2025-02-16T00:00:00
1526,31,211,3,2024-08-29,Standard,3,50.0,22.5,150.0,127.5,Paid,2024-08-29T00:00:00,2024-09-03T00:00:00
1527,9,258,1,2024-10-31,Premium,1,60.0,9.0,60.0,51.0,Refunded,2024-10-31T00:00:00,2024-11-02T00:00:00
1528,45,300,4,2024-07-14,Standard,4,180.0,0.0,720.0,720.0,Pending,2024-07-14T00:00:00,2024-07-17T00:00:00
1529,12,149,,2024-10-14,VIP,4,150.0,30.0,600.0,570.0,Refunded,2024-10-14T00:00:00,2024-10-14T00:00:00
1530,44,128,7,2024-11-18,Standard,1,45.0,6.75,45.0,38.25,Refunded,2024-11-18T00:00:00,2024-11-23T00:00:00
1531,52,94,4,2024-06-30,Premium,2,165.0,0.0,330.0,330.0,Paid,2024-06-30T00:00:00,2024-07-05T00:00:00
1532,38,52,1,2024-06-30,Premium,4,67.5,40.5,270.0,229.5,Paid,2024-06-30T00:00:00,2024-07-01T00:00:00
1533,48,188,7,2024-04-23,Early Bird,5,80.0,60.0,400.0,340.0,Paid,2024-04-23T00:00:00,2024-04-28T00:00:00
1534,34,243,6,2024-06-17,Standard,3,90.0,0.0,270.0,270.0,Paid,2024-06-17T00:00:00,2024-06-20T00:00:00
1535,36,135,1,2024-10-31,VIP,4,160.0,0.0,640.0,640.0,Refunded,2024-10-31T00:00:00,2024-11-03T00:00:00
1536,33,83,,2024-04-11,Standard,2,45.0,0.0,90.0,90.0,Pending,2024-04-11T00:00:00,2024-04-12T00:00:00
1537,43,135,8,2024-09-08,Early Bird,4,90.0,36.0,360.0,324.0,Paid,2024-09-08T00:00:00,2024-09-13T00:00:00
1538,12,104,3,2024-11-24,Premium,4,120.0,0.0,480.0,480.0,Paid,2024-11-24T00:00:00,2024-11-25T00:00:00
1539,48,262,,2024-04-11,Standard,4,80.0,32.0,320.0,288.0,Paid,2024-04-11T00:00:00,2024-04-15T00:00:00
1540,43,71,4,2024-08-30,VIP,5,90.0,0.0,450.0,450.0,Paid,2024-08-30T00:00:00,2024-09-02T00:00:00
1541,52,110,7,2024-08-25,Standard,2,165.0,49.5,330.0,280.5,Paid,2024-08-25T00:00:00,2024-08-28T00:00:00
1542,36,66,10,2024-11-08,Premium,5,160.0,40.0,800.0,760.0,Paid,2024-11-08T00:00:00,2024-11-11T00:00:00
1543,33,212,10,2024-07-28,VIP,5,45.0,11.25,225.0,213.75,Paid,2024-07-28T00:00:00,2024-07-30T00:00:00
1544,27,15,6,2025-01-06,Premium,4,80.0,32.0,320.0,288.0,Paid,2025-01-06T00:00:00,2025-01-09T00:00:00
1545,29,261,9,2024-11-07,Early Bird,2,135.0,40.5,270.0,229.5,Paid,2024-11-07T00:00:00,2024-11-08T00:00:00
1546,39,16,6,2024-11-14,Early Bird,3,220.0,0.0,660.0,660.0,Paid,2024-11-14T00:00:00,2024-11-18T00:00:00
1547,6,202,4,2024-09-06,VIP,2,40.0,8.0,80.0,72.0,Refunded,2024-09-06T00:00:00,2024-09-11T00:00:00
1548,52,241,4,2024-05-27,Early Bird,3,150.0,45.0,450.0,405.0,Refunded,2024-05-27T00:00:00,2024-06-01T00:00:00
1549,38,173,7,2024-07-20,Standard,5,90.0,22.5,450.0,427.5,Refunded,2024-07-20T00:00:00,2024-07-22T00:00:00
1550,35,138,10,2024-12-19,VIP,5,40.0,20.0,200.0,180.0,Paid,2024-12-19T00:00:00,2024-12-23T00:00:00
1551,33,98,9,2024-07-08,VIP,3,50.0,7.5,150.0,142.5,Paid,2024-07-08T00:00:00,2024-07-09T00:00:00
1552,53,218,4,2024-09-09,Premium,5,165.0,82.5,825.0,742.5,Pending,2024-09-09T00:00:00,2024-09-10T00:00:00
1553,52,284,8,2024-06-15,VIP,3,135.0,40.5,405.0,364.5,Paid,2024-06-15T00:00:00,2024-06-18T00:00:00
1554,38,127,10,2024-08-11,Premium,2,60.0,12.0,120.0,108.0,Pending,2024-08-11T00:00:00,2024-08-16T00:00:00
1555,54,201,3,2024-12-06,Early Bird,2,220.0,44.0,440.0,396.0,Paid,2024-12-06T00:00:00,2024-12-10T00:00:00
1556,30,37,9,2024-11-08,VIP,3,180.0,54.0,540.0,486.0,Paid,2024-11-08T00:00:00,2024-11-11T00:00:00
1557,53,131,3,2024-08-12,Early Bird,4,120.0,0.0,480.0,480.0,Refunded,2024-08-12T00:00:00,2024-08-16T00:00:00
1558,38,137,3,2024-07-03,Standard,3,90.0,40.5,270.0,229.5,Refunded,2024-07-03T00:00:00,2024-07-08T00:00:00
1559,32,161,6,2024-08-25,Standard,1,165.0,24.75,165.0,140.25,Paid,2024-08-25T00:00:00,2024-08-26T00:00:00
1560,8,56,4,2024-11-30,VIP,1,160.0,0.0,160.0,160.0,Paid,2024-11-30T00:00:00,2024-11-30T00:00:00
1561,60,291,10,2024-06-08,Standard,4,135.0,0.0,540.0,540.0,Paid,2024-06-08T00:00:00,2024-06-08T00:00:00
1562,22,119,3,2024-06-30,Premium,3,250.0,112.5,750.0,637.5,Pending,2024-06-30T00:00:00,2024-07-04T00:00:00
1563,37,78,3,2024-04-15,Standard,3,300.0,90.0,900.0,810.0,Pending,2024-04-15T00:00:00,2024-04-19T00:00:00
1564,21,278,3,2024-09-10,Standard,2,180.0,54.0,360.0,306.0,Paid,2024-09-10T00:00:00,2024-09-10T00:00:00
1565,37,49,1,2024-04-17,Premium,5,250.0,187.5,1250.0,1062.5,Refunded,2024-04-17T00:00:00,2024-04-18T00:00:00
1566,16,144,3,2024-07-24,Standard,5,45.0,11.25,225.0,213.75,Paid,2024-07-24T00:00:00,2024-07-25T00:00:00
1567,43,110,7,2024-08-25,Premium,4,90.0,54.0,360.0,306.0,Paid,2024-08-25T00:00:00,2024-08-25T00:00:00
1568,27,195,6,2024-10-14,Standard,4,110.0,22.0,440.0,418.0,Pending,2024-10-14T00:00:00,2024-10-16T00:00:00
1569,14,11,5,2024-03-19,Early Bird,4,55.0,22.0,220.0,198.0,Pending,2024-03-19T00:00:00,2024-03-23T00:00:00
1570,25,74,5,2024-04-03,Standard,4,240.0,48.0,960.0,912.0,Pending,2024-04-03T00:00:00,2024-04-08T00:00:00
1571,44,161,3,2024-10-20,VIP,2,55.0,5.5,110.0,104.5,Refunded,2024-10-20T00:00:00,2024-10-22T00:00:00
1572,16,241,9,2024-06-21,Standard,3,45.0,20.25,135.0,114.75,Pending,2024-06-21T00:00:00,2024-06-22T00:00:00
1573,42,293,6,2024-08-19,VIP,1,55.0,0.0,55.0,55.0,Paid,2024-08-19T00:00:00,2024-08-22T00:00:00
1574,2,224,1,2024-07-12,VIP,4,82.5,49.5,330.0,280.5,Paid,2024-07-12T00:00:00,2024-07-13T00:00:00
1575,18,113,2,2024-09-04,Premium,3,110.0,16.5,330.0,313.5,Paid,2024-09-04T00:00:00,2024-09-07T00:00:00
1576,24,284,1,2024-09-11,Standard,2,60.0,6.0,120.0,114.0,Paid,2024-09-11T00:00:00,2024-09-11T00:00:00
1577,34,73,4,2024-06-12,Early Bird,3,82.5,12.38,247.5,235.12,Paid,2024-06-12T00:00:00,2024-06-13T00:00:00
1578,15,48,3,2024-09-15,Standard,3,180.0,0.0,540.0,540.0,Pending,2024-09-15T00:00:00,2024-09-20T00:00:00
1579,51,86,6,2024-04-11,Premium,2,100.0,30.0,200.0,170.0,Paid,2024-04-11T00:00:00,2024-04-12T00:00:00
1580,39,92,4,2024-10-20,Standard,1,160.0,0.0,160.0,160.0,Refunded,2024-10-20T00:00:00,2024-10-24T00:00:00
1581,49,5,3,2024-12-04,VIP,2,90.0,9.0,180.0,171.0,Paid,2024-12-04T00:00:00,2024-12-06T00:00:00
1582,33,70,6,2024-04-24,Premium,1,60.0,0.0,60.0,60.0,Paid,2024-04-24T00:00:00,2024-04-27T00:00:00
1583,10,143,9,2024-05-03,Early Bird,2,225.0,45.0,450.0,405.0,Paid,2024-05-03T00:00:00,2024-05-06T00:00:00
1584,12,22,10,2024-11-08,Standard,1,135.0,6.75,135.0,128.25,Refunded,2024-11-08T00:00:00,2024-11-09T00:00:00
1585,1,203,10,2024-09-03,Early Bird,4,90.0,54.0,360.0,306.0,Pending,2024-09-03T00:00:00,2024-09-06T00:00:00
1586,42,269,4,2024-09-11,Early Bird,3,60.0,27.0,180.0,153.0,Paid,2024-09-11T00:00:00,2024-09-15T00:00:00
1587,55,189,1,2024-10-18,VIP,2,120.0,12.0,240.0,228.0,Paid,2024-10-18T00:00:00,2024-10-22T00:00:00
1588,58,13,5,2024-08-18,VIP,4,275.0,110.0,1100.0,990.0,Refunded,2024-08-18T00:00:00,2024-08-19T00:00:00
1589,49,72,7,2025-01-18,VIP,2,110.0,11.0,220.0,209.0,Refunded,2025-01-18T00:00:00,2025-01-19T00:00:00
1590,10,205,7,2024-08-17,Early Bird,2,275.0,55.0,550.0,495.0,Refunded,2024-08-17T00:00:00,2024-08-19T00:00:00
1591,57,126,,2024-11-24,Premium,4,67.5,40.5,270.0,229.5,Paid,2024-11-24T00:00:00,2024-11-26T00:00:00
1592,24,222,10,2024-09-11,Standard,3,82.5,37.12,247.5,210.38,Pending,2024-09-11T00:00:00,2024-09-13T00:00:00
1593,23,246,,2024-09-22,Standard,5,120.0,90.0,600.0,510.0,Paid,2024-09-22T00:00:00,2024-09-24T00:00:00
1594,13,75,1,2024-12-11,VIP,5,90.0,0.0,450.0,450.0,Paid,2024-12-11T00:00:00,2024-12-11T00:00:00
1595,33,207,7,2024-07-10,VIP,5,50.0,0.0,250.0,250.0,Pending,2024-07-10T00:00:00,2024-07-13T00:00:00
1596,23,265,,2024-10-18,Standard,3,100.0,30.0,300.0,270.0,Refunded,2024-10-18T00:00:00,2024-10-21T00:00:00
1597,28,194,2,2024-05-24,VIP,5,160.0,0.0,800.0,800.0,Refunded,2024-05-24T00:00:00,2024-05-29T00:00:00
1598,47,48,3,2024-10-29,Early Bird,3,180.0,27.0,540.0,513.0,Paid,2024-10-29T00:00:00,2024-11-01T00:00:00
1599,15,100,2,2024-11-01,Early Bird,1,200.0,0.0,200.0,200.0,Pending,2024-11-01T00:00:00,2024-11-02T00:00:00
1600,27,1,3,2024-10-03,Standard,2,110.0,22.0,220.0,198.0,Paid,2024-10-03T00:00:00,2024-10-03T00:00:00
1601,17,85,7,2024-10-29,Early Bird,4,60.0,12.0,240.0,228.0,Paid,2024-10-29T00:00:00,2024-10-29T00:00:00
1602,43,133,7,2024-08-06,VIP,3,90.0,27.0,270.0,243.0,Paid,2024-08-06T00:00:00,2024-08-10T00:00:00
1603,10,126,9,2024-05-26,Premium,5,300.0,150.0,1500.0,1350.0,Paid,2024-05-26T00:00:00,2024-05-29T00:00:00
1604,31,208,7,2024-07-30,Standard,3,60.0,18.0,180.0,162.0,Pending,2024-07-30T00:00:00,2024-08-01T00:00:00
1605,52,115,8,2024-06-03,Premium,3,120.0,18.0,360.0,342.0,Paid,2024-06-03T00:00:00,2024-06-06T00:00:00
1606,58,205,6,2024-09-20,Early Bird,1,300.0,30.0,300.0,270.0,Pending,2024-09-20T00:00:00,2024-09-22T00:00:00
1607,20,34,10,2024-12-10,VIP,2,90.0,27.0,180.0,153.0,Paid,2024-12-10T00:00:00,2024-12-13T00:00:00
1608,26,16,7,2024-06-12,VIP,4,67.5,40.5,270.0,229.5,Paid,2024-06-12T00:00:00,2024-06-12T00:00:00
1609,20,110,9,2024-11-20,Early Bird,4,110.0,66.0,440.0,374.0,Refunded,2024-11-20T00:00:00,2024-11-21T00:00:00
1610,19,168,2,2024-12-14,Early Bird,5,90.0,45.0,450.0,405.0,Paid,2024-12-14T00:00:00,2024-12-14T00:00:00
1611,6,48,7,2024-11-25,Premium,1,45.0,6.75,45.0,38.25,Paid,2024-11-25T00:00:00,2024-11-25T00:00:00
1612,31,183,5,2024-08-11,Standard,1,45.0,4.5,45.0,40.5,Paid,2024-08-11T00:00:00,2024-08-12T00:00:00
1613,58,43,9,2024-08-31,Standard,3,200.0,0.0,600.0,600.0,Pending,2024-08-31T00:00:00,2024-08-31T00:00:00
1614,53,56,7,2024-06-25,VIP,2,135.0,40.5,270.0,229.5,Pending,2024-06-25T00:00:00,2024-06-27T00:00:00
1615,40,34,2,2024-07-24,Early Bird,5,40.0,20.0,200.0,180.0,Pending,2024-07-24T00:00:00,2024-07-26T00:00:00
1616,11,115,9,2024-10-19,VIP,5,200.0,150.0,1000.0,850.0,Paid,2024-10-19T00:00:00,2024-10-22T00:00:00
1617,55,261,5,2024-11-07,VIP,2,165.0,49.5,330.0,280.5,Paid,2024-11-07T00:00:00,2024-11-12T00:00:00
1618,46,168,4,2024-10-11,Premium,4,110.0,22.0,440.0,418.0,Paid,2024-10-11T00:00:00,2024-10-14T00:00:00
1619,10,61,,2024-05-21,Premium,2,200.0,0.0,400.0,400.0,Paid,2024-05-21T00:00:00,2024-05-24T00:00:00
1620,9,297,5,2024-12-26,Premium,1,50.0,5.0,50.0,45.0,Refunded,2024-12-26T00:00:00,2024-12-29T00:00:00
1621,27,243,3,2024-12-29,Standard,5,120.0,60.0,600.0,540.0,Paid,2024-12-29T00:00:00,2024-12-30T00:00:00
1622,26,130,,2024-08-31,Early Bird,3,60.0,0.0,180.0,180.0,Paid,2024-08-31T00:00:00,2024-09-03T00:00:00
1623,30,168,2,2024-10-23,Early Bird,4,200.0,120.0,800.0,680.0,Paid,2024-10-23T00:00:00,2024-10-27T00:00:00
1624,56,213,4,2024-04-19,Standard,2,40.0,4.0,80.0,76.0,Refunded,2024-04-19T00:00:00,2024-04-21T00:00:00
1625,10,104,4,2024-08-14,Premium,2,225.0,67.5,450.0,382.5,Refunded,2024-08-14T00:00:00,2024-08-14T00:00:00
1626,50,2,5,2024-12-23,Standard,3,50.0,15.0,150.0,135.0,Refunded,2024-12-23T00:00:00,2024-12-27T00:00:00
1627,13,201,8,2024-12-23,Premium,2,100.0,20.0,200.0,180.0,Refunded,2024-12-23T00:00:00,2024-12-28T00:00:00
1628,52,234,8,2024-09-16,Standard,4,180.0,72.0,720.0,648.0,Paid,2024-09-16T00:00:00,2024-09-18T00:00:00
1629,2,238,6,2024-07-22,Premium,5,60.0,45.0,300.0,255.0,Paid,2024-07-22T00:00:00,2024-07-26T00:00:00
1630,15,297,3,2024-09-10,VIP,3,200.0,0.0,600.0,600.0,Refunded,2024-09-10T00:00:00,2024-09-12T00:00:00
1631,1,123,7,2024-08-03,Early Bird,2,60.0,6.0,120.0,114.0,Paid,2024-08-03T00:00:00,2024-08-06T00:00:00
1632,4,257,,2024-07-01,VIP,3,180.0,81.0,540.0,459.0,Pending,2024-07-01T00:00:00,2024-07-06T00:00:00
1633,4,121,1,2024-05-08,Early Bird,5,135.0,67.5,675.0,607.5,Pending,2024-05-08T00:00:00,2024-05-13T00:00:00
1634,22,220,10,2024-08-26,Standard,5,225.0,0.0,1125.0,1125.0,Paid,2024-08-26T00:00:00,2024-08-31T00:00:00
1635,16,87,4,2024-07-21,VIP,1,40.0,2.0,40.0,38.0,Paid,2024-07-21T00:00:00,2024-07-24T00:00:00
1636,11,50,5,2024-09-16,VIP,4,225.0,45.0,900.0,855.0,Paid,2024-09-16T00:00:00,2024-09-20T00:00:00
1637,45,2,1,2024-07-16,Premium,1,120.0,6.0,120.0,114.0,Paid,2024-07-16T00:00:00,2024-07-18T00:00:00
1638,12,274,8,2025-01-23,Early Bird,4,150.0,0.0,600.0,600.0,Pending,2025-01-23T00:00:00,2025-01-23T00:00:00
1639,31,48,5,2024-06-09,VIP,5,50.0,0.0,250.0,250.0,Paid,2024-06-09T00:00:00,2024-06-12T00:00:00
1640,52,45,9,2024-08-28,Standard,5,150.0,0.0,750.0,750.0,Paid,2024-08-28T00:00:00,2024-08-29T00:00:00
1641,22,180,7,2024-08-28,Standard,5,300.0,75.0,1500.0,1425.0,Paid,2024-08-28T00:00:00,2024-08-31T00:00:00
1642,51,86,3,2024-04-15,Premium,4,80.0,48.0,320.0,272.0,Pending,2024-04-15T00:00:00,2024-04-20T00:00:00
1643,31,254,10,2024-05-26,Early Bird,5,40.0,10.0,200.0,190.0,Refunded,2024-05-26T00:00:00,2024-05-28T00:00:00
1644,42,97,7,2024-09-30,Standard,2,40.0,0.0,80.0,80.0,Pending,2024-09-30T00:00:00,2024-10-02T00:00:00
1645,2,162,,2024-06-19,Early Bird,3,75.0,33.75,225.0,191.25,Paid,2024-06-19T00:00:00,2024-06-20T00:00:00
1646,54,70,9,2025-01-06,Early Bird,5,240.0,0.0,1200.0,1200.0,Refunded,2025-01-06T00:00:00,2025-01-10T00:00:00
1647,36,163,10,2024-10-28,Premium,3,160.0,0.0,480.0,480.0,Paid,2024-10-28T00:00:00,2024-11-01T00:00:00
1648,53,154,,2024-08-28,Premium,3,120.0,0.0,360.0,360.0,Paid,2024-08-28T00:00:00,2024-08-31T00:00:00
1649,10,187,8,2024-07-15,Standard,3,275.0,0.0,825.0,825.0,Refunded,2024-07-15T00:00:00,2024-07-17T00:00:00
1650,48,168,4,2024-06-01,Premium,4,80.0,0.0,320.0,320.0,Paid,2024-06-01T00:00:00,2024-06-02T00:00:00
1651,60,59,5,2024-07-06,Standard,5,180.0,0.0,900.0,900.0,Paid,2024-07-06T00:00:00,2024-07-08T00:00:00
1652,21,41,9,2024-08-25,Premium,1,180.0,9.0,180.0,171.0,Paid,2024-08-25T00:00:00,2024-08-27T00:00:00
1653,20,296,8,2024-09-04,VIP,5,120.0,0.0,600.0,600.0,Pending,2024-09-04T00:00:00,2024-09-09T00:00:00
1654,20,48,6,2024-12-08,VIP,4,80.0,32.0,320.0,288.0,Paid,2024-12-08T00:00:00,2024-12-13T00:00:00
1655,4,245,1,2024-06-23,Standard,1,120.0,0.0,120.0,120.0,Refunded,2024-06-23T00:00:00,2024-06-25T00:00:00
1656,26,288,9,2024-07-17,Premium,1,75.0,3.75,75.0,71.25,Paid,2024-07-17T00:00:00,2024-07-19T00:00:00
1657,11,112,7,2024-12-17,Premium,5,200.0,0.0,1000.0,1000.0,Paid,2024-12-17T00:00:00,2024-12-22T00:00:00
1658,53,268,,2024-07-03,VIP,5,135.0,101.25,675.0,573.75,Pending,2024-07-03T00:00:00,2024-07-08T00:00:00
1659,50,221,,2024-09-08,Premium,2,55.0,5.5,110.0,104.5,Pending,2024-09-08T00:00:00,2024-09-13T00:00:00
1660,25,208,2,2024-06-25,Early Bird,5,200.0,100.0,1000.0,900.0,Pending,2024-06-25T00:00:00,2024-06-27T00:00:00
1661,18,255,4,2024-09-19,Standard,5,80.0,60.0,400.0,340.0,Paid,2024-09-19T00:00:00,2024-09-22T00:00:00
1662,38,298,10,2024-09-22,Standard,3,67.5,10.12,202.5,192.38,Paid,2024-09-22T00:00:00,2024-09-23T00:00:00
1663,46,203,1,2025-01-18,Premium,2,90.0,0.0,180.0,180.0,Paid,2025-01-18T00:00:00,2025-01-20T00:00:00
1664,8,212,,2024-11-03,Standard,1,180.0,0.0,180.0,180.0,Paid,2024-11-03T00:00:00,2024-11-04T00:00:00
1665,29,211,5,2025-01-05,Early Bird,2,120.0,24.0,240.0,216.0,Pending,2025-01-05T00:00:00,2025-01-10T00:00:00
1666,18,181,6,2024-08-25,Premium,2,90.0,9.0,180.0,171.0,Paid,2024-08-25T00:00:00,2024-08-28T00:00:00
1667,32,222,,2024-10-05,Early Bird,4,120.0,48.0,480.0,432.0,Paid,2024-10-05T00:00:00,2024-10-05T00:00:00
1668,51,212,3,2024-03-29,Standard,1,110.0,11.0,110.0,99.0,Paid,2024-03-29T00:00:00,2024-03-30T00:00:00
1669,19,272,7,2024-12-10,Standard,2,110.0,0.0,220.0,220.0,Pending,2024-12-10T00:00:00,2024-12-13T00:00:00
1670,23,245,4,2024-11-28,Early Bird,2,110.0,11.0,220.0,209.0,Paid,2024-11-28T00:00:00,2024-11-29T00:00:00
1671,31,249,3,2024-08-05,Early Bird,4,45.0,0.0,180.0,180.0,Paid,2024-08-05T00:00:00,2024-08-09T00:00:00
1672,33,268,5,2024-05-16,VIP,2,40.0,8.0,80.0,72.0,Paid,2024-05-16T00:00:00,2024-05-18T00:00:00
1673,56,33,,2024-04-24,Standard,5,50.0,37.5,250.0,212.5,Paid,2024-04-24T00:00:00,2024-04-26T00:00:00
1674,17,255,10,2024-10-19,Standard,2,90.0,9.0,180.0,171.0,Paid,2024-10-19T00:00:00,2024-10-19T00:00:00
1675,21,247,,2024-09-09,Premium,5,220.0,110.0,1100.0,990.0,Paid,2024-09-09T00:00:00,2024-09-09T00:00:00
1676,47,103,9,2024-12-10,Early Bird,4,200.0,80.0,800.0,720.0,Pending,2024-12-10T00:00:00,2024-12-14T00:00:00
1677,37,101,9,2024-06-05,Premium,1,275.0,41.25,275.0,233.75,Paid,2024-06-05T00:00:00,2024-06-05T00:00:00
1678,55,171,8,2024-11-07,Early Bird,3,165.0,24.75,495.0,470.25,Paid,2024-11-07T00:00:00,2024-11-10T00:00:00
1679,36,211,3,2025-01-26,Standard,1,160.0,8.0,160.0,152.0,Paid,2025-01-26T00:00:00,2025-01-29T00:00:00
1680,27,114,2,2024-11-06,Premium,1,80.0,12.0,80.0,68.0,Paid,2024-11-06T00:00:00,2024-11-08T00:00:00
1681,7,144,1,2024-11-23,Early Bird,3,80.0,36.0,240.0,204.0,Paid,2024-11-23T00:00:00,2024-11-23T00:00:00
1682,22,129,1,2024-05-22,Premium,2,300.0,0.0,600.0,600.0,Paid,2024-05-22T00:00:00,2024-05-25T00:00:00
1683,45,111,7,2024-08-20,Early Bird,5,135.0,0.0,675.0,675.0,Paid,2024-08-20T00:00:00,2024-08-20T00:00:00
1684,6,219,,2024-10-02,VIP,5,45.0,22.5,225.0,202.5,Paid,2024-10-02T00:00:00,2024-10-05T00:00:00
1685,36,293,10,2024-10-31,Standard,2,160.0,0.0,320.0,320.0,Paid,2024-10-31T00:00:00,2024-11-01T00:00:00
1686,12,101,2,2024-10-24,Premium,2,135.0,0.0,270.0,270.0,Paid,2024-10-24T00:00:00,2024-10-25T00:00:00
1687,19,69,9,2024-11-17,Standard,1,110.0,5.5,110.0,104.5,Paid,2024-11-17T00:00:00,2024-11-22T00:00:00
1688,59,222,10,2024-08-09,Premium,2,150.0,30.0,300.0,270.0,Paid,2024-08-09T00:00:00,2024-08-10T00:00:00
1689,31,273,,2024-07-16,Premium,1,45.0,4.5,45.0,40.5,Refunded,2024-07-16T00:00:00,2024-07-16T00:00:00
1690,6,213,2,2024-08-30,Standard,2,45.0,0.0,90.0,90.0,Refunded,2024-08-30T00:00:00,2024-08-31T00:00:00
1691,45,81,7,2024-06-12,Premium,2,150.0,30.0,300.0,270.0,Refunded,2024-06-12T00:00:00,2024-06-15T00:00:00
1692,12,110,4,2024-11-20,Standard,4,150.0,60.0,600.0,540.0,Paid,2024-11-20T00:00:00,2024-11-23T00:00:00
1693,19,60,9,2024-11-27,Premium,5,110.0,0.0,550.0,550.0,Paid,2024-11-27T00:00:00,2024-11-28T00:00:00
1694,48,298,6,2024-04-11,Premium,5,80.0,60.0,400.0,340.0,Paid,2024-04-11T00:00:00,2024-04-15T00:00:00
1695,12,261,,2024-11-30,Standard,2,135.0,13.5,270.0,256.5,Paid,2024-11-30T00:00:00,2024-12-04T00:00:00
1696,36,134,4,2025-01-18,VIP,3,240.0,0.0,720.0,720.0,Pending,2025-01-18T00:00:00,2025-01-19T00:00:00
1697,53,72,3,2024-09-29,Premium,1,165.0,24.75,165.0,140.25,Paid,2024-09-29T00:00:00,2024-10-03T00:00:00
1698,10,280,10,2024-06-01,Standard,4,200.0,120.0,800.0,680.0,Paid,2024-06-01T00:00:00,2024-06-04T00:00:00
